,url,special,place,ability
1113,//click.simba.taobao.com/cc_im?p=%BF%DA%BA%EC&s=70446479&k=557&e=vtEOGlWWmzIj35bim89OqwU2f7K6ZLILC0gaTIpER6HciTtHxqvmap974BDm%2FGdPXS3LRwTFAKpTEDi2221l2U2SHK3RMQjJiyXQ7w8AoxpCi32nvE4iAUTOPWjeG4SJSfMjLIneEo3emJ6X8CgLgFvNSyGHktce2nJZSyaRKjbQeqg4C%2BtjBCnbjkUDxRfM0OYadYKtt76Ke0%2BZGmjE1A7k8L%2FEG7tvGiK3OaEYdIQHYMG%2B4uFtJ0HUcmNceWLhXOvmX4WyRFnwIQNRJmr6Uqtt0rq7j7j6iMfbT4JlnZJFd4cEFpr97hUx1Z8qWnHzudPY%2FjS3fIQqnkoGZK7HnGNRzUAxRi7iwW6DCLePyG0zkzuLtZ06Mkm41xPJqi52m%2FAQltzZSjet3z%2FY41rUiUTchlyhM1AAAnj9x0nQ4gNXVWcsaBjA%2BnwUFdmh%2BOwARmROEev62RdFepWgFuA1n8HjvQuT9mYr6DiClIITsguBhEXBLbCbgfdW%2BuFfHtj0la8T2dOFPr2QDNuqSSxZJrIEg2pPBbrG8sc9FUhfcEI%3D#detail,否,中国, 不易脱色 滋润 保湿 自然立体
1114,//click.simba.taobao.com/cc_im?p=%BF%DA%BA%EC&s=70446479&k=557&e=qbl4J3p4Li0j35bim89OqwU2f7K6ZLILC0gaTIpER6HciTtHxqvmap974BDm%2FGdPXS3LRwTFAKrpeUeLMQ0aH%2F6Ta9xOP1Hl93Yw80IXfgpCi32nvE4iAUTOPWjeG4SJSfMjLIneEo3emJ6X8CgLgFvNSyGHktce2nJZSyaRKjbQeqg4C%2BtjBCnbjkUDxRfM0OYadYKtt76Ke0%2BZGmjE1A7k8L%2FEG7tvGiK3OaEYdIQHYMG%2B4uFtJ0HUcmNceWLhXOvmX4WyRFnwIQNRJmr6Uqtt0rq7j7j6iMfbT4JlnZJFd4cEFpr97hUx1Z8qWnHzudPY%2FjS3fIQqnkoGZK7HnC9JWjoLkwqOYHDjEhYdAQ%2F7Jb%2FCURi9oygjnfzqZYVC9kgswimmb4G%2BcxE9qEfD9jynHi2%2BFWtr1J0NSCdLQ6CebqHN87WPS3Li2KnyJdea9pIFJ0vz8UDBda8PGWq249OMCrrbZ%2FgMIsdazn6Tzxm0K3HRfZX46wm5xeF0CrfjjR6N7s1WqjoZ2ROsH7gLk4Q02xLmL9oIwFyyygxevlY%3D,否,中国, 保湿
1115,//item.taobao.com/item.htm?id=568226240921&ns=1&abbucket=13#detail,否,日本, 滋润 保湿 持久不掉色
1116,//item.taobao.com/item.htm?id=535667627886&ns=1&abbucket=13#detail,否,比利时, 滋润 保湿
1117,//item.taobao.com/item.htm?id=527331438420&ns=1&abbucket=13#detail,否,法国, 滋润 保湿
1118,//item.taobao.com/item.htm?id=536333990642&ns=1&abbucket=13#detail,否,美国, 持久 提升气色 易上色
1119,//item.taobao.com/item.htm?id=555231946879&ns=1&abbucket=13#detail,否,日本, 持久 提升气色 滋润 自然立体
1120,//item.taobao.com/item.htm?id=561566349462&ns=1&abbucket=13#detail,否,法国, 持久 提升气色 滋润 保湿
1121,//item.taobao.com/item.htm?id=563594749825&ns=1&abbucket=13#detail,否,日本, 提升气色
1122,//item.taobao.com/item.htm?id=528695644574&ns=1&abbucket=13#detail,否,比利时, 滋润
1123,//item.taobao.com/item.htm?id=564987470170&ns=1&abbucket=13#detail,是,日本, 提升气色 滋润 保湿
1124,//item.taobao.com/item.htm?id=542994111829&ns=1&abbucket=13#detail,否,法国, 持久 不易脱色
1125,//item.taobao.com/item.htm?id=557731704326&ns=1&abbucket=13#detail,否,法国, 持久 提升气色 易上色 遮瑕 滋润 自然
1126,//item.taobao.com/item.htm?id=565531894900&ns=1&abbucket=13#detail,否,其他, 滋润 保湿
1127,//item.taobao.com/item.htm?id=563927685105&ns=1&abbucket=13#detail,是,日本, 保湿
1128,//item.taobao.com/item.htm?id=538309716707&ns=1&abbucket=13#detail,否,其他, 不易脱色 持久 提升气色 易上色 遮瑕
1129,//item.taobao.com/item.htm?id=548401808329&ns=1&abbucket=13#detail,否,加拿大, 滋润
1130,//item.taobao.com/item.htm?id=40373315006&ns=1&abbucket=13#detail,否,法国, 提升气色 保湿
1131,//item.taobao.com/item.htm?id=554970279840&ns=1&abbucket=13#detail,否,比利时, 持久 遮瑕 滋润 保湿
1132,//item.taobao.com/item.htm?id=565460487825&ns=1&abbucket=13#detail,否,加拿大, 不易脱色 持久 提升气色 易上色
1133,//item.taobao.com/item.htm?id=562454854062&ns=1&abbucket=13#detail,否,韩国, 滋润 保湿
1134,//item.taobao.com/item.htm?id=563344557155&ns=1&abbucket=13#detail,是,日本, 滋润
1135,//item.taobao.com/item.htm?id=543957746093&ns=1&abbucket=13#detail,否,德国, 提升气色 滋润
1136,//item.taobao.com/item.htm?id=554919555169&ns=1&abbucket=13#detail,否,其他, 滋润 保湿
1137,//item.taobao.com/item.htm?id=560597833562&ns=1&abbucket=13#detail,否,法国, 滋润 保湿
1138,//item.taobao.com/item.htm?id=553989345146&ns=1&abbucket=13#detail,否,美国, 持久 滋润 保湿
1139,//item.taobao.com/item.htm?id=563307577933&ns=1&abbucket=13#detail,否,法国, 提升气色 持久保湿
1140,//item.taobao.com/item.htm?id=520836920495&ns=1&abbucket=13#detail,否,美国, 滋润 保湿
1141,//item.taobao.com/item.htm?id=565728768496&ns=1&abbucket=13#detail,否,其他, 滋润
1142,//item.taobao.com/item.htm?id=545116225081&ns=1&abbucket=13#detail,否,日本, 持久 滋润 保湿
1143,//item.taobao.com/item.htm?id=527653280943&ns=1&abbucket=13#detail,否,法国, 滋润 保湿
1144,//item.taobao.com/item.htm?id=45154617881&ns=1&abbucket=13#detail,否,美国, 持久 滋润 保湿
1145,//item.taobao.com/item.htm?id=560658977456&ns=1&abbucket=13#detail,否,法国, 持久保湿 保湿 滋润
1146,//item.taobao.com/item.htm?id=550698409410&ns=1&abbucket=13#detail,否,加拿大, 不易脱色 提升气色 易上色
1147,//item.taobao.com/item.htm?id=566994375242&ns=1&abbucket=13#detail,否,美国, 提升气色 易上色 自然立体
1148,//click.simba.taobao.com/cc_im?p=%BF%DA%BA%EC&s=773916909&k=557&e=5MmWIh1o5vQoucth376QCJATbHKWCfS%2FW6OrCrcMPU8Oc%2F1pBdTAqvMT%2FecDRV3%2FZTqR1BEReb6n3uQBLFBU8djt1N1FPW41LO3Jp5HNaK3%2Bou0Tpm%2BDkuUAZPB8yNzIbEVheTWIbNGFO4nnw2UW7rXWEnenulSRb%2BHS6NhF%2BjQBGSGzbTwY%2FTR%2Fk1e6Wl%2BywdCB28fMJSwq0g7x32x8byP6UQs5ujBY2oqDIzterCU7sDputG5RHlDJXzwtfgEfQ1Q70XF%2Bw03ELvmthhISQ7Scy6AHqP3IWmYpj6wvZ3H2pzoFWI7uNMVYCdyl0K3iblwglQcKu1KEuKT8KzUvSWa%2B9AbUleU6oWuyCo0kHMHeA%2FPGX4tdLgbUP%2BAahWzFL3eWcTTMIgzz4jy9yCmOqQZcUz4rOkVmzuXb1ce8KF00EuLyKQDRfMLpSW2T6%2FS6PLH3X1iqv8gynRNLqtDQG%2FVTKbQA4MA45SocqzNxhRorpeVbdd6EmYGgNOzm2XNi2B%2FPUWtjdm14rtJ1dLHpix8T%2B%2BIIBWHOd3vcV9eiGf0%3D#detail,否,中国, 持久 不易脱色 滋润 保湿 防水 自然立
1149,//click.simba.taobao.com/cc_im?p=%BF%DA%BA%EC&s=773916909&k=557&e=GQPsWIP4MJ4oucth376QCJATbHKWCfS%2FW6OrCrcMPU8Oc%2F1pBdTAqvMT%2FecDRV3%2FZTqR1BEReb7j4HAqMVwIQFcic32XPyrMqb2BvfheJGP%2Bou0Tpm%2BDkuUAZPB8yNzIbEVheTWIbNGFO4nnw2UW7rXWEnenulSRb%2BHS6NhF%2BjQBGSGzbTwY%2FTR%2Fk1e6Wl%2BywdCB28fMJSwq0g7x32x8byP6UQs5ujBY2oqDIzterCU7sDputG5RHlDJXzwtfgEfQ1Q70XF%2Bw03ELvmthhISQ7Scy6AHqP3IWmYpj6wvZ3H2pzoFWI7uNMVYCdyl0K3iblwglQcKu1KEuKT8KzUvSVcqke7ij8YQwB%2FU3Z2BzWlTi897Fxnj9RPjFAKXv5rMBpwgC471uTeQJSSJMRMSeQR87VLNXNd4ClT5xhyXvHM0EuLyKQDRfMLpSW2T6%2FS6PLH3X1iqv8gynRNLqtDQG%2FVTKbQA4MA47y4mRvRFIjU9Kt%2FQGKIvl0u13d1ytyDS2B%2FPUWtjdm0zIgnJKJhVBJhDBK9KrMp26rgZmfs0Bt8%3D#detail,否,中国, 滋润 保湿 防水
1150,//click.simba.taobao.com/cc_im?p=%BF%DA%BA%EC&s=773916909&k=557&e=E6JaQN8iTFooucth376QCJATbHKWCfS%2FW6OrCrcMPU8Oc%2F1pBdTAqvMT%2FecDRV3%2FZTqR1BEReb7OlwpM%2F%2BpHychlxUij%2BSjouzoO1PTeA%2FL%2Bou0Tpm%2BDkuUAZPB8yNzIbEVheTWIbNGFO4nnw2UW7rXWEnenulSRb%2BHS6NhF%2BjQBGSGzbTwY%2FTR%2Fk1e6Wl%2BywdCB28fMJSwq0g7x32x8byP6UQs5ujBY2oqDIzterCU7sDputG5RHlDJXzwtfgEfQ1Q70XF%2Bw03ELvmthhISQ7Scy6AHqP3IWmYpj6wvZ3H2pzoFWI7uNMVYCdyl0K3iblwglQcKu1KEuKT8KzUvSVcqke7ij8YQasV2MpfCBBDdlC4Hvc8IN%2BJFOqnHx1i8yXyA9NWnB8bviT%2Be9QR1%2Fd4AHkVI0H7BZbyeInBs2b00EuLyKQDRfMLpSW2T6%2FS6PLH3X1iqv8gynRNLqtDQG%2FVTKbQA4MA4Uo2V0HsC4ynv9l%2FsgxaljJdcHpUfb4862B%2FPUWtjdm3NZzV29S2V0hk76aP4xDARF7cI1Q1Y528%3D#detail,否,中国, 提升气色 易上色 持久 不易脱色 滋润 
1151,//item.taobao.com/item.htm?id=544080377834&ns=1&abbucket=13#detail,否,韩国, 提升气色 易上色 持久不掉色
1152,//item.taobao.com/item.htm?id=557956028300&ns=1&abbucket=13#detail,否,法国, 持久保湿
1153,//item.taobao.com/item.htm?id=565512375111&ns=1&abbucket=13#detail,否,其他, 提升气色
1154,//item.taobao.com/item.htm?id=566233821467&ns=1&abbucket=13#detail,否,中国, 不易脱色 持久 易上色 滋润 自然立体
1155,//item.taobao.com/item.htm?id=550312612613&ns=1&abbucket=13#detail,否,法国, 滋润
1156,//item.taobao.com/item.htm?id=43864005319&ns=1&abbucket=13#detail,否,法国, 滋润 保湿
1157,//item.taobao.com/item.htm?id=567206395173&ns=1&abbucket=13#detail,否,中国, 不易脱色 持久 提升气色 滋润 保湿
1158,//item.taobao.com/item.htm?id=541481818716&ns=1&abbucket=13#detail,否,爱尔兰, 滋润 保湿
1159,//item.taobao.com/item.htm?id=556052461735&ns=1&abbucket=13#detail,否,美国, 滋润
1160,//item.taobao.com/item.htm?id=560618891693&ns=1&abbucket=13#detail,否,法国, 提升气色
1161,//item.taobao.com/item.htm?id=562396290022&ns=1&abbucket=13#detail,否,香港特别, 不易脱色
1162,//item.taobao.com/item.htm?id=545196993421&ns=1&abbucket=13#detail,否,其他, 持久 遮瑕 滋润 保湿
1163,//item.taobao.com/item.htm?id=548510312871&ns=1&abbucket=13#detail,否,比利时, 不易脱色 持久 自然立体
1164,//item.taobao.com/item.htm?id=528974037836&ns=1&abbucket=13#detail,否,比利时, 持久 遮瑕 滋润 保湿
1165,//item.taobao.com/item.htm?id=557512914952&ns=1&abbucket=13#detail,否,其他, 滋润 保湿
1166,//item.taobao.com/item.htm?id=551522523693&ns=1&abbucket=13#detail,否,其他, 提升气色
1167,//item.taobao.com/item.htm?id=564147931105&ns=1&abbucket=13#detail,否,其他, 滋润 保湿
1168,//item.taobao.com/item.htm?id=560466524206&ns=1&abbucket=13#detail,否,中国, 持久 提升气色 滋润
1169,//item.taobao.com/item.htm?id=540042720631&ns=1&abbucket=13#detail,否,法国, 滋润
1170,//item.taobao.com/item.htm?id=566107949050&ns=1&abbucket=13#detail,否,中国, 提升气色 易上色
1171,//item.taobao.com/item.htm?id=44197990302&ns=1&abbucket=13#detail,否,荷兰, 易上色 滋润
1172,//item.taobao.com/item.htm?id=559176779104&ns=1&abbucket=13#detail,否,美国, 持久 提升气色 滋润 防水
1173,//item.taobao.com/item.htm?id=540458282386&ns=1&abbucket=13#detail,否,其他, 滋润
1174,//item.taobao.com/item.htm?id=563508449558&ns=1&abbucket=13#detail,否,美国, 不易脱色
1175,//item.taobao.com/item.htm?id=539815897526&ns=1&abbucket=13#detail,否,法国, 滋润 保湿
1176,//item.taobao.com/item.htm?id=527728855814&ns=1&abbucket=13#detail,否,法国, 易上色 持久 滋润
1177,//item.taobao.com/item.htm?id=560528759653&ns=1&abbucket=13#detail,否,法国, 持久 遮瑕 滋润 保湿
1178,//item.taobao.com/item.htm?id=561486553819&ns=1&abbucket=13#detail,否,韩国, 不易脱色 持久 滋润 保湿
1179,//item.taobao.com/item.htm?id=563899405398&ns=1&abbucket=13#detail,否,其他, 提升气色 易上色 不易脱色 持久
1180,//item.taobao.com/item.htm?id=564948897646&ns=1&abbucket=13#detail,否,法国, 不易脱色 持久 提升气色 易上色 滋润
1181,//item.taobao.com/item.htm?id=562598362373&ns=1&abbucket=13#detail,否,法国, 滋润 保湿
1182,//item.taobao.com/item.htm?id=542621821236&ns=1&abbucket=13#detail,否,美国, 滋润 保湿
1183,//item.taobao.com/item.htm?id=521378129831&ns=1&abbucket=13#detail,否,法国, 滋润 保湿
1184,//item.taobao.com/item.htm?id=564629863432&ns=1&abbucket=13#detail,否,法国, 持久 不易脱色
1185,//click.simba.taobao.com/cc_im?p=%BF%DA%BA%EC&s=1250661739&k=557&e=hC6YXzscu51nTR1JxyimsEEJnxDWXhsEwSuie6%2FPVu44H6U4lwtxDNLj7QlBan8p78VGBNfk2uFEiLf8ujeAm2qS76pThbu%2B7sdGOB72lAUgxe4JWSrYD19gECqDcjjVPG7ZK6IxPKAQ0rUGTZtAsIFPUwyQYZpdHDtTdyENHSOkgPii%2BuHtsUEbQSzVhhNzfzXMHbukS%2BlpXyWTq2SDSw7dvEfpA0rfCevVxUfruOtqeCx6%2FYkEZqD6b%2FGzwHeUclc8FUjz8pYEIFut9dFj3YS11wNk%2FTsh21Nv9DQ4otLgnbFMAmGyd0ZRI3xc%2BCAp4oSAoj5wZwpcwrVuzzhPvwRO8K%2Fb2C3FfPrEatPJhvejaGFQfFVQJebOacFtg2YzbfTITml4giCqBKTpOoFM0kQB5oE23TUBgryc7SS4MmEgKWnMwG91D3kY8c5samBcUYQ%2FP2P%2FAXTB6VuQcI31GQIGtqWKHGaeL8tMQLv1QNeufFRYMMWDqsJEbmJS7lXa3830nNfyfrk%2FSlZlLqSN3UN1oIOpeKMZPALtAk%2Fyw74%3D,否,中国, 保湿 滋润
1186,//click.simba.taobao.com/cc_im?p=%BF%DA%BA%EC&s=1250661739&k=557&e=p%2Bq3t41RzUFnTR1JxyimsEEJnxDWXhsEwSuie6%2FPVu44H6U4lwtxDNLj7QlBan8p78VGBNfk2uFtSzy0EkS6A%2BoNR073lWjAmTXRzXfUDPAgxe4JWSrYD19gECqDcjjVPG7ZK6IxPKAQ0rUGTZtAsIFPUwyQYZpdHDtTdyENHSOkgPii%2BuHtsUEbQSzVhhNzfzXMHbukS%2BlpXyWTq2SDSw7dvEfpA0rfCevVxUfruOtqeCx6%2FYkEZqD6b%2FGzwHeUclc8FUjz8pYEIFut9dFj3YS11wNk%2FTsh21Nv9DQ4otLgnbFMAmGyd0ZRI3xc%2BCAp4oSAoj5wZwpcwrVuzzhPv%2FYEvhnJBJB3AYQaUXHYBCgokxjVqhmxmqcmbduwzxB8S2NZ2oQTcb1T2zrkTlAaPe7YIWlqMgUrfNzM%2BSJDEog8JCKWh6XjhkDB4IvBzURWD6pu6Iehc6fhSDrCeFiyxiyilLNQ05FZsbrMayUdj3lt1I1NxawMyxvXDOCWRXPhuZyofn8nqnNxFNUPVrTJZ%2BPNoDG5ydMo21AmLIAqvEw%3D#detail,否,法国, 提升气色 保湿 滋润
1187,//item.taobao.com/item.htm?id=561101089489&ns=1&abbucket=13#detail,否,中国, 易上色
1188,//item.taobao.com/item.htm?id=532842466869&ns=1&abbucket=13#detail,否,比利时, 滋润 保湿
1189,//item.taobao.com/item.htm?id=526281084432&ns=1&abbucket=13#detail,否,比利时, 滋润 保湿
1190,//item.taobao.com/item.htm?id=564232554878&ns=1&abbucket=13#detail,否,法国, 提升气色
1191,//item.taobao.com/item.htm?id=544539348518&ns=1&abbucket=13#detail,是,法国, 提升气色 保湿 滋润
1192,//item.taobao.com/item.htm?id=552263035484&ns=1&abbucket=13#detail,否,美国, 保湿
1193,//item.taobao.com/item.htm?id=558546634321&ns=1&abbucket=13#detail,否,法国, 滋润
1194,//item.taobao.com/item.htm?id=566289449413&ns=1&abbucket=13#detail,否,美国, 不易脱色 持久 易上色 滋润
1195,//item.taobao.com/item.htm?id=547459597203&ns=1&abbucket=13#detail,否,法国, 提升气色 保湿 滋润
1196,//item.taobao.com/item.htm?id=565251268067&ns=1&abbucket=13#detail,是,法国, 持久 滋润 保湿
1197,//item.taobao.com/item.htm?id=556286609445&ns=1&abbucket=13#detail,否,法国, 持久 滋润 保湿
1198,//item.taobao.com/item.htm?id=547988160954&ns=1&abbucket=13#detail,否,美国, 持久 滋润 保湿
1199,//item.taobao.com/item.htm?id=16511207452&ns=1&abbucket=13#detail,否,加拿大, 易上色
1200,//item.taobao.com/item.htm?id=549003720805&ns=1&abbucket=13#detail,否,意大利, 滋润
1201,//item.taobao.com/item.htm?id=564558527593&ns=1&abbucket=13#detail,否,法国, 不易脱色 持久 滋润 保湿 不粘杯 持久
1202,//item.taobao.com/item.htm?id=554415111035&ns=1&abbucket=13#detail,否,法国, 提升气色 保湿 滋润
1203,//item.taobao.com/item.htm?id=567194686212&ns=1&abbucket=13#detail,否,泰国, 提升气色 持久保湿 保湿 防水 易上色
1204,//item.taobao.com/item.htm?id=40466136287&ns=1&abbucket=13#detail,否,中国, 滋润 保湿
1205,//item.taobao.com/item.htm?id=566972564910&ns=1&abbucket=13#detail,否,中国, 滋润 保湿 自然立体
1206,//item.taobao.com/item.htm?id=562429381336&ns=1&abbucket=13#detail,否,比利时, 提升气色 持久 不易脱色 滋润 保湿
1207,//item.taobao.com/item.htm?id=546726279897&ns=1&abbucket=13#detail,否,比利时, 不易脱色 持久 提升气色 易上色
1208,//item.taobao.com/item.htm?id=536961569584&ns=1&abbucket=13#detail,否,法国, 易上色 滋润 保湿
1209,//item.taobao.com/item.htm?id=560813868298&ns=1&abbucket=13#detail,否,法国, 滋润
1210,//item.taobao.com/item.htm?id=532824040994&ns=1&abbucket=13#detail,否,香港特别, 提升气色
1211,//item.taobao.com/item.htm?id=561206709786&ns=1&abbucket=13#detail,否,韩国, 不易脱色 持久 提升气色 易上色
1212,//item.taobao.com/item.htm?id=559353325131&ns=1&abbucket=13#detail,否,日本, 提升气色 易上色
1213,//item.taobao.com/item.htm?id=566340199746&ns=1&abbucket=13#detail,否,韩国, 保湿
1214,//item.taobao.com/item.htm?id=548443329527&ns=1&abbucket=13#detail,否,其他, 持久 易上色
1215,//item.taobao.com/item.htm?id=565187325878&ns=1&abbucket=13#detail,否,美国, 滋润 保湿
1216,//item.taobao.com/item.htm?id=564179749712&ns=1&abbucket=13#detail,否,法国, 滋润 保湿
1217,//item.taobao.com/item.htm?id=566957694198&ns=1&abbucket=13#detail,否,法国, 持久 易上色 遮瑕 滋润 自然立体
1218,//click.simba.taobao.com/cc_im?p=%BF%DA%BA%EC&s=1734820221&k=717&e=WUqCpPUh0etQeplAnvfagxQEFogyJ8WwX%2F8X%2B3Zbm6i1TLjKDFgs3rN80vDx4eliXATC8VNbKEC%2BsaCt1K3fTTKfd8dpanMjvz5tANscoQ7AXk%2BzvBeIOSVcvp4r9qv%2FFIe0HOhYUxHHZyYJz2KD7M2ZYzKlscwCcudCQR%2F1ENYaet3yAE8HHplTCkfja2IqetbvYwRTxr8mmTvxHNNBPjNw1HLQMzd4%2Fq5F2OAXB0kKXZ%2F8wxNIEM2omXEdVtybF4K7EPMEl7gXUnfKNfWVzsCdXu2BassZBvGo4oKVWen%2FbmpRFz7G7jbDiodMRvxE99sR4gnAJAUDRUNVvso5Ej3WRC6gykYZmOhGJ4L2vKkLL7MBrZmYl8hImiZHV%2FxcdPoNd2EB6ulq8x9i1b%2BUW0MIbPuIlrd%2BqN%2FTO7YxgsArFsmW8MvheoktRw%2FqlM1GOR7LLd%2Fl%2BjGqTvb22OuYr0%2FZ9buk4Vn7v6H8G%2FPaF8J1%2B9eIZVshaYJJ5%2BGLgpO9zxsiYHVs%2F2KRQj7LklVIg7VjVVSHMk3qY4grAV5Uns%2BohUAQcq%2Fnpxs%2FRdINfHFA0Fv6Giuwtpp706S7QLv7Sc7HiRvMYOKtTttowg5IKsDISJomR1f8XNoO0uzNsVA6OmYA7fPAuIKX%2F9vMJZbBmzEM%2Bs6TuM9WxWD2itftdy0OPZMGbBPF4dgyn%2BPWGOwVH1zNIXEM3YA%3D,否,中国, 不易脱色 持久 易上色
1219,//click.simba.taobao.com/cc_im?p=%BF%DA%BA%EC&s=1734820221&k=653&e=R6%2FMjHZr56FQeplAnvfagxQEFogyJ8WwX%2F8X%2B3Zbm6i1TLjKDFgs3rN80vDx4eliXATC8VNbKEC4rjOYJL3tZv0U9du0EwfEJ%2Baqh3SgM6bAXk%2BzvBeIOSVcvp4r9qv%2FFIe0HOhYUxHHZyYJz2KD7M2ZYzKlscwCcudCQR%2F1ENYaet3yAE8HHplTCkfja2IqetbvYwRTxr8mmTvxHNNBPjNw1HLQMzd4%2Fq5F2OAXB0kKXZ%2F8wxNIEM2omXEdVtybF4K7EPMEl7gXUnfKNfWVzsCdXu2BassZBvGo4oKVWen%2FbmpRFz7G7thNZpzQI89C5QFlWnPm%2Fzt3LmpfAlCj1boXtSVv%2F8%2FGzniIiLfs0WjUb6Yn9IiaXUMIbPuIlrd%2BqN%2FTO7YxgsDA0GgllUouwBIzoFxmmSDl4I%2FlosKHpsNzLAv2FzEwkbo1WynFf7ivk2IFIQL0ZF67bwcMBRtefx1BCLKJiWb62hn8Cc9j2AdTNeybuULAOQipqMBr5%2FCzZMQvcCiDojDxMHZL2BQBZfEqaR63kVU5b80g%2FckYtOPOx4kbzGDirexpM4CT9Ml2l%2F%2FbzCWWwZt5DCaN3qlXT2Rr9fSTAsuwMmjUzRz%2FMpTA6a1I8RsYSkmFfxy5%2FSOWESsCuYAp9N8%3D#detail,否,韩国, 滋润 保湿
1220,//click.simba.taobao.com/cc_im?p=%BF%DA%BA%EC&s=1734820221&k=633&e=f%2F5qeP%2Ft77RQeplAnvfagxQEFogyJ8WwX%2F8X%2B3Zbm6i1TLjKDFgs3rN80vDx4eliXATC8VNbKEBGSRtSL0dzdqS8KAyfCXZkSQg0dw2TZpjAXk%2BzvBeIOSVcvp4r9qv%2FFIe0HOhYUxHHZyYJz2KD7M2ZYzKlscwCcudCQR%2F1ENYaet3yAE8HHplTCkfja2IqetbvYwRTxr8mmTvxHNNBPjNw1HLQMzd4%2Fq5F2OAXB0kKXZ%2F8wxNIEM2omXEdVtybF4K7EPMEl7gXUnfKNfWVzsCdXu2BassZBvGo4oKVWen%2FbmpRFz7G7kXIJpuBxEnaT1hKNx%2BevqAQ0he6e9gbSgLt90cJiund%2FlZQj5C%2FGyocobf74SXB0iyaNmMXQqxnK4GA1nZQL1CzKFA%2BQIe4Aw60gf7NihEy1ZuobfSrzKGg5uq6e8SvNybPgyDi54n6nLm901JahIaIX7t8e%2BgeS%2F%2F7DZKGlXhlEW5P96SpJAR33pfVClIJSb4jOFL%2BZGTDCfc%2BhqfY4yIAy6VM%2BP9GTTGxlDn%2BvdqcH62Vz4BwrM%2BNZsA2CHH7swUX2UxPG5kwji3Fm8QWIN7bkPjrfMWHPA9LBrySPkJA5iHT9j%2FU%2FpWXDfZYWOR%2Bcg%3D%3D#detail,否,中国, 不易脱色 持久 防水 不粘杯 持久不掉色
1221,//item.taobao.com/item.htm?id=538011527188&ns=1&abbucket=13#detail,否,其他, 持久
1222,//item.taobao.com/item.htm?id=560275526271&ns=1&abbucket=13#detail,否,法国, 滋润 保湿 防水
1223,//item.taobao.com/item.htm?id=560059867083&ns=1&abbucket=13#detail,否,加拿大, 不易脱色 持久 提升气色 易上色
1224,//item.taobao.com/item.htm?id=556802495931&ns=1&abbucket=13#detail,否,其他, 滋润 保湿 防水
1225,//item.taobao.com/item.htm?id=44674431818&ns=1&abbucket=13#detail,否,法国, 滋润 保湿
1226,//item.taobao.com/item.htm?id=40944734611&ns=1&abbucket=13#detail,否,法国, 滋润 保湿
1227,//item.taobao.com/item.htm?id=564586904219&ns=1&abbucket=13#detail,否,加拿大, 滋润
1228,//item.taobao.com/item.htm?id=21285476946&ns=1&abbucket=13#detail,否,法国, 提升气色 保湿
1229,//item.taobao.com/item.htm?id=546963200548&ns=1&abbucket=13#detail,否,比利时, 滋润 保湿
1230,//item.taobao.com/item.htm?id=564963660969&ns=1&abbucket=13#detail,否,韩国, 持久保湿 保湿
1231,//item.taobao.com/item.htm?id=565822848201&ns=1&abbucket=13#detail,否,泰国, 提升气色
1232,//item.taobao.com/item.htm?id=541174280904&ns=1&abbucket=13#detail,否,其他, 滋润
1233,//item.taobao.com/item.htm?id=567145041707&ns=1&abbucket=13#detail,否,韩国, 提升气色
1234,//item.taobao.com/item.htm?id=527013316981&ns=1&abbucket=13#detail,否,美国, 滋润 保湿
1235,//item.taobao.com/item.htm?id=564560401946&ns=1&abbucket=13#detail,否,法国, 滋润
1236,//item.taobao.com/item.htm?id=560263714257&ns=1&abbucket=13#detail,否,中国, 易上色
1237,//item.taobao.com/item.htm?id=554877110215&ns=1&abbucket=13#detail,否,美国, 易上色 持久 防水
1238,//item.taobao.com/item.htm?id=549901767350&ns=1&abbucket=13#detail,否,法国, 易上色 持久 滋润
1239,//item.taobao.com/item.htm?id=557987866751&ns=1&abbucket=13#detail,否,法国, 不易脱色 滋润 保湿
1240,//item.taobao.com/item.htm?id=5227018859&ns=1&abbucket=13#detail,否,中国, 滋润 保湿
1241,//item.taobao.com/item.htm?id=540536426824&ns=1&abbucket=13#detail,否,美国, 不易脱色 持久
1242,//item.taobao.com/item.htm?id=526446507143&ns=1&abbucket=13#detail,否,美国, 不易脱色 提升气色 易上色
1243,//item.taobao.com/item.htm?id=536702559527&ns=1&abbucket=13#detail,否,美国, 滋润 保湿
1244,//item.taobao.com/item.htm?id=564448336289&ns=1&abbucket=13#detail,否,法国, 不易脱色 持久 滋润 保湿 不粘杯 持久
1245,//item.taobao.com/item.htm?id=525499695994&ns=1&abbucket=13#detail,否,其他, 滋润 保湿
1246,//item.taobao.com/item.htm?id=543114726778&ns=1&abbucket=13#detail,否,韩国, 不易脱色 持久 自然立体
1247,//item.taobao.com/item.htm?id=565085991076&ns=1&abbucket=13#detail,否,意大利, 持久 遮瑕 滋润 保湿
1248,//item.taobao.com/item.htm?id=565968634906&ns=1&abbucket=13#detail,否,意大利, 提升气色 滋润
1249,//item.taobao.com/item.htm?id=39059196916&ns=1&abbucket=13#detail,否,法国, 滋润 保湿 防水
1250,//item.taobao.com/item.htm?id=564140640328&ns=1&abbucket=13#detail,否,中国, 提升气色 易上色 滋润
1251,//item.taobao.com/item.htm?id=540737202199&ns=1&abbucket=13#detail,否,法国, 持久 滋润
